,NLQ,PREDICTED SQL,GOLD SQL,DATABASE
324,how many patients have been prescribed the drug code lora1?,SELECT count(DISTINCT Demographic.SUBJECT_ID) FROM Demographic JOIN Prescriptions ON Demographic.HADM_ID = Prescriptions.HADM_ID WHERE DRUG  =  'Lora1',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""LORA1""",medical
325,how many patients have the drug code gent60pm?,SELECT COUNT (DISTINCT SUBJECT_ID) FROM Prescriptions WHERE DRUG_TYPE  =  'Gent60pm',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""GENT60PM""",medical
326,get the number of patients with calcg2/100ns drug code.,SELECT count(*) FROM Prescriptions WHERE DRUG_CODE  =  'Calcg2/100ns',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""CALCG2/100NS""",medical
327,how many patients use the drug code phos250?,SELECT count(DISTINCT Demographic.SUBJECT_ID) FROM Demographic JOIN Prescriptions ON Demographic.HADM_ID = Prescriptions.HADM_ID WHERE Prescriptions.DRUG  =  'Phos250',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""PHOS250""",medical
328,what number of patients had the drug code calc25?,SELECT count(DISTINCT SUBJECT_ID) FROM Prescriptions WHERE DRUG_TYPE  =  'Calc25',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""FORMULARY_DRUG_CD"" = ""CALC25""",medical
329,Which patients have an ivpca route of drug administration?,SELECT T1.SUBJECT_ID FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ROUTE  =  'ivpca',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""ROUTE"" = ""IVPCA""",medical
330,give the number of patients whose drug route is iv.,SELECT count(DISTINCT Demographic.SUBJECT_ID) FROM Demographic JOIN Prescriptions ON Demographic.HADM_ID = Prescriptions.HADM_ID WHERE ROUTE  =  'iv',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE PRESCRIPTIONS.""ROUTE"" = ""IV""",medical
331,Which patients were ordered  a wbc lab test?,SELECT T1.SUBJECT_ID FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  'wbc',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE LAB.""LABEL"" = ""WBC""",medical
332,how many patients had gentamicin lab test?,SELECT count(DISTINCT Demographic.SUBJECT_ID) FROM Demographic JOIN Lab ON Demographic.HADM_ID = Lab.HADM_ID WHERE Lab.ITEMID = 'gentamicin',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE LAB.""LABEL"" = ""Gentamicin""",medical
333,give me the number of female patients who are divorced.,SELECT count(*) FROM Demographic WHERE MARITAL_STATUS  =  'divorced' AND GENDER  =  'female',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""DIVORCED"" AND DEMOGRAPHIC.""GENDER"" = ""F""",medical
334,give me the number of divorced patients who belong to white-russian ethnic background.,SELECT count(*) FROM Demographic WHERE ETHNICITY  =  'white-russian' AND MARITAL_STATUS  =  'divorced',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""DIVORCED"" AND DEMOGRAPHIC.""ETHNICITY"" = ""WHITE - RUSSIAN""",medical
335,count the number of patients whose ethnicity is white and marital status is divorced.,SELECT count(*) FROM Demographic WHERE ETHNICITY  =  'white' AND MARITAL_STATUS  =  'divorced',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""DIVORCED"" AND DEMOGRAPHIC.""ETHNICITY"" = ""WHITE""",medical
336,How many married patients are American Indian/Alaska native?,SELECT count(*) FROM Demographic WHERE ETHNICITY  =  'American Indian/Alaska native' AND MARITAL_STATUS  =  'married',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE""",medical
337,How many single patients were admitted before 2178?,SELECT count(*) FROM Demographic WHERE ADMITTIME  <  2178 AND SUBJECT_ID NOT IN (SELECT SUBJECT_ID FROM Demographic WHERE ADMITTIME  <  2178 GROUP BY SUBJECT_ID HAVING count(*)  >  1),"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2178""",medical
338,Calculate the number of unmarried patients admitted before the year 2180,SELECT count(*) FROM Demographic WHERE MARITAL_STATUS  =  'Unmarried' AND ADMITTIME  <  2180,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2180""",medical
339,get the number of married patients who were admitted before 2103.,SELECT count(*) FROM Demographic WHERE MARITAL_STATUS  =  'married' AND ADMITTIME  <  2103,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DEMOGRAPHIC.""ADMITYEAR"" < ""2103""",medical
340,tell me the number of married patients who have diagnoses icd9 code 25541.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'married' AND T2.ICD9_CODE  =  25541,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DIAGNOSES.""ICD9_CODE"" = ""25541""",medical
341,how many unmarried patients have diagnoses icd9 code 4254?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'N' AND T2.ICD9_CODE  =  '4254',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""ICD9_CODE"" = ""4254""",medical
342,how many widow patients have vascular hamartomas diagnoses?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Widow' AND T2.ICD9_CODE  =  'vascular hamartomas',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND DIAGNOSES.""SHORT_TITLE"" = ""Vascular hamartomas""",medical
343,count the number of married patients diagnosed with dmii renl nt st unctrld.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'married' AND T2.ICD9_CODE  =  'dmii renl nt st unctrld',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DIAGNOSES.""SHORT_TITLE"" = ""DMII renl nt st uncntrld""",medical
344,how many patients diagnosed with personality disorder nos are unmarried?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 WHERE T1.MARITAL_STATUS  =  'unmarried' AND T1.SUBJECT_ID IN (SELECT DISTINCT T2.SUBJECT_ID FROM Diagnoses AS T2 WHERE T2.ICD9_CODE  =  'personality disorder nos'),"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""SHORT_TITLE"" = ""Personality disorder NOS""",medical
345,"how many patients are married and diagnosed with depressive disorder, not elsewhere classified?",SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'married' AND (T2.ICD9_CODE  =  'depressive disorder' OR T2.ICD9_CODE  =  'not elsewhere classified'),"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND DIAGNOSES.""LONG_TITLE"" = ""Depressive disorder, not elsewhere classified""",medical
346,how many widowed patients had the diagnosis long title benign neoplasm of spinal meninges?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Widowed' AND T2.LONG_TITLE  =  'Benign neoplasm of spinal meninges',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND DIAGNOSES.""LONG_TITLE"" = ""Benign neoplasm of spinal meninges""",medical
347,give me the number of unmarried patients who have been diagnosed with other chronic pulmonary heart disease.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'unmarried' AND T2.ICD9_CODE  =  'other chronic pulmonary heart disease',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""LONG_TITLE"" = ""Other chronic pulmonary heart diseases""",medical
348,Calculate the number of unmarried patients who had late effects of cerebrovascular disease (hemiplegia affecting unspecified side),SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'N' AND T2.ICD9_CODE  =  '360.0',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN DIAGNOSES on DEMOGRAPHIC.HADM_ID = DIAGNOSES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND DIAGNOSES.""LONG_TITLE"" = ""Late effects of cerebrovascular disease, hemiplegia affecting unspecified side""",medical
349,find the number of unmarried patients who have procedure icd9 code 8960.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'N' AND T2.ICD9_CODE  =  8960,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND PROCEDURES.""ICD9_CODE"" = ""8960""",medical
350,how many single patients underwent the procedure named abdominal wall incision?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.LONG_TITLE  =  'Abdominal wall incision',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND PROCEDURES.""SHORT_TITLE"" = ""Abdominal wall incision""",medical
351,what number of widowed patients had the procedure named percutaneous (endoscopic) jejunostomy [pej]?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Widowed' AND T2.LONG_TITLE  =  'Percutaneous (endoscopic) jejunostomy [pej]',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND PROCEDURES.""LONG_TITLE"" = ""Percutaneous (endoscopic) jejunostomy [PEJ]""",medical
352,"among patients who had open and other replacement of aortic valve with tissue graft, how many of them were unmarried?",SELECT count(*) FROM Demographic WHERE MARITAL_STATUS  =  'unmarried' AND open  =  'open' AND other  =  'other',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND PROCEDURES.""LONG_TITLE"" = ""Open and other replacement of aortic valve with tissue graft""",medical
353,how many married patients have had percutaneous [endoscopic] gastrostomy [peg] procedure?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Procedures AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Married' AND T2.LONG_TITLE  =  'Percutaneous [endoscopic] gastrostomy [peg] procedure',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND PROCEDURES.""LONG_TITLE"" = ""Percutaneous [endoscopic] gastrostomy [PEG]""",medical
354,show me the number of married patients who were on non-invasive mechanical ventilation.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID WHERE T2.VALUE_UNIT  =  'married' AND T2.CATEGORY  =  'Non-invasive mechanical ventilation',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PROCEDURES on DEMOGRAPHIC.HADM_ID = PROCEDURES.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND PROCEDURES.""LONG_TITLE"" = ""Non-invasive mechanical ventilation""",medical
355,tell me the number of widow patients who have ng route of drug administration.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ROUTE  =  'ng',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND PRESCRIPTIONS.""ROUTE"" = ""NG""",medical
356,how many unmarried patients have dialys route of drug administration?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Prescriptions AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'unmarried' AND T2.ROUTE  =  'dialys',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND PRESCRIPTIONS.""ROUTE"" = ""DIALYS""",medical
357,What number of  patients are divorced and have their drug route as iv drip?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Prescriptions AS T1 JOIN Demographic AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID JOIN Lab AS T3 ON T1.SUBJECT_ID  =  T3.SUBJECT_ID WHERE T2.MARITAL_STATUS  =  'divorced' AND T3.ROUTE  =  'iv drip',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN PRESCRIPTIONS on DEMOGRAPHIC.HADM_ID = PRESCRIPTIONS.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""DIVORCED"" AND PRESCRIPTIONS.""ROUTE"" = ""IV DRIP""",medical
358,what is the number of married patients with lab test item id 51382?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'married' AND T2.ITEMID  =  51382,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND LAB.""ITEMID"" = ""51382""",medical
359,count the number of patients who are married and their lab test item id is 51446.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'married' AND T2.ITEMID  =  51446,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""MARRIED"" AND LAB.""ITEMID"" = ""51446""",medical
360,"out of total number of patients with item id 51181, calculate the number of those who were divorced.",SELECT count(DISTINCT T1.SUBJECT_ID) FROM Lab AS T1 JOIN Demographic AS T2 ON T1.SUBJECT_ID  =  T2.SUBJECT_ID WHERE T2.MARITAL_STATUS  =  'divorced' AND T1.ITEMID  =  51181,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""DIVORCED"" AND LAB.""ITEMID"" = ""51181""",medical
361,Tell me the number of widow patients who had a hematocrit lab test.,SELECT count(DISTINCT T2.itemid) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T2.ITEMID  =  'hematocrit' AND T1.MARITAL_STATUS  =  'Widow',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND LAB.""LABEL"" = ""Hematocrit""",medical
362,Give me the number of unmarried patients who were ordered a transferrin lab test.,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Single' AND T2.ITEMID  =  'transferrin',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND LAB.""LABEL"" = ""Transferrin""",medical
363,"among those who had a labt test for cerebrospinal fluid (csf), calculate the total number of widowed patients ",SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'Widowed' AND T2.ITEMID  =  'cerebrospinal fluid (csf)',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND LAB.""FLUID"" = ""Cerebrospinal Fluid (CSF)""",medical
364,how many patient are with widowed marital status and lab test fluid ascites?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'widowed' AND T2.FLUID  =  'Ascites',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""WIDOWED"" AND LAB.""FLUID"" = ""Ascites""",medical
365,specify the number of unmarried patients who had lab test for clinical chemistry,SELECT count(DISTINCT T2.ITEMID) FROM Demographic AS T1 JOIN Lab AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.MARITAL_STATUS  =  'unmarried' AND T2.ITEMID  =  'clinical chemistry',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC INNER JOIN LAB on DEMOGRAPHIC.HADM_ID = LAB.HADM_ID WHERE DEMOGRAPHIC.""MARITAL_STATUS"" = ""SINGLE"" AND LAB.""CATEGORY"" = ""Chemistry""",medical
366,tell me the number of female patients with medicaid.,SELECT count(*) FROM Demographic WHERE INSURANCE  =  'Medicaid' AND GENDER  =  'female',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""INSURANCE"" = ""Medicaid""",medical
367,give me the number of female patients with medicare health insurance.,SELECT count(*) FROM Demographic WHERE INSURANCE  =  'Medicare' AND GENDER  =  'female',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""INSURANCE"" = ""Medicare""",medical
368,Count the male patients with a black/cape verdean ethnic background.,SELECT count(*) FROM Demographic WHERE ETHNICITY  =  'black/cape verdean' AND GENDER  =  'male',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND DEMOGRAPHIC.""ETHNICITY"" = ""BLACK/CAPE VERDEAN""",medical
369,how many male patients are of american indian/alaska native ethnicity?,SELECT count(*) FROM Demographic WHERE ETHNICITY  =  'american indian/alaska native' AND GENDER  =  'male',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND DEMOGRAPHIC.""ETHNICITY"" = ""AMERICAN INDIAN/ALASKA NATIVE""",medical
370,calculate the total number of male patients who were dead/expired on discharge,SELECT count(*) FROM Demographic WHERE EXPIRE_FLAG  =  'dead/expired' AND GENDER  =  'male',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""M"" AND DEMOGRAPHIC.""DISCHARGE_LOCATION"" = ""DEAD/EXPIRED""",medical
371,how many of the female patients had sdh as the primary disease?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.GENDER  =  'female' AND T2.ICD9_CODE  =  'sdh' GROUP BY T1.SUBJECT_ID,"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""SDH""",medical
372,how many female patients had the primary disease left femur fracture?,SELECT count(DISTINCT T1.SUBJECT_ID) FROM Demographic AS T1 JOIN Diagnoses AS T2 ON T1.HADM_ID  =  T2.HADM_ID WHERE T1.GENDER  =  'female' AND T2.ICD9_CODE  =  'left femur fracture',"SELECT COUNT ( DISTINCT DEMOGRAPHIC.""SUBJECT_ID"" ) FROM DEMOGRAPHIC WHERE DEMOGRAPHIC.""GENDER"" = ""F"" AND DEMOGRAPHIC.""DIAGNOSIS"" = ""LEFT FEMUR FRACTURE""",medical
